video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=w7SwjdMIteg&pp=ygUHU2VhdHRsZQ%3D%3D,/@Jokoy,Jo Koy,"""Rice is Rice"" | Jo Koy : Live from Seattle",9M,6 years,"Whatever? From my 2017 special ""Live from Seattle."" Make sure to SUBSCRIBE! http://bit.ly/KoyYT Am I in your city next?",2024-01-29 07:07:34.809106
/watch?v=n4Yf2lW9JuM&pp=ygUHU2VhdHRsZQ%3D%3D,/@Flobbles,Flobbles,The Story of CHAZ: Seattle's Failed Anarchist Commune,253K,3 years,Ill get a better mic FOLLOW MY INSTAGRANM AND TWITTER!!! Twitter: https://twitter.com/FlobblesYT Instagram: ...,2024-01-29 07:07:34.810684
/watch?v=-10WDsZak-0&pp=ygUHU2VhdHRsZQ%3D%3D,/@NickCrowley,Nick Crowley,The Seattle Zombie Woman: An Internet Mystery,6.7M,1 year,"On March 5th, 2022 a video would be posted to TikTok depicting a seemingly injured woman limping down the street crying for ...",2024-01-29 07:07:34.812053
/watch?v=oyXR67heGNU&pp=ygUHU2VhdHRsZQ%3D%3D,/@Acrosstheglobechannel,Across The Globe,10 Reasons Nobody is Moving to Seattle Washington.,78K,1 year,"Seattle has been one of the more popular cities for relocating over the years. However, things have recently changed, with Seattle ...",2024-01-29 07:07:34.813461
/watch?v=MoJBJ2Q9bTI&pp=ygUHU2VhdHRsZQ%3D%3D,/@choeshow,choeshow,DOWNTOWN #seattle  IS A DISASTER: Drug Dealers and homeless takeover @choeshow,128K,9 months,AMBITIOUS PLAN: Downtown #Seattle remains a disaster. But some say this is an improvement. Mayor Bruce Harrell believes his ...,2024-01-29 07:07:34.814388
/watch?v=_WNXgBtKNqM&pp=ygUHU2VhdHRsZQ%3D%3D,/@KING5Seattle,KING 5 Seattle,West Seattle business faces uncertain future as Sound Transit expands light rail,6.1K,1 day,Owner and founder Erin Rubin describes her current setup at Mode Music Studios in West Seattle as the ideal space. Countless ...,2024-01-29 07:07:34.815267
/watch?v=ct4bwWsP3iE&pp=ygUHU2VhdHRsZQ%3D%3D,/@TheB1M,The B1M,Seattle is Building a $54BN New Railway,1.1M,1 year,Narrator - Fred Mills Producer - Jaden Urbi Video Editing and Graphics - James Durkin Additional Motion Graphics - Vince North ...,2024-01-29 07:07:34.816467
/watch?v=Jf9inWpLzM8&pp=ygUHU2VhdHRsZQ%3D%3D,/@bwatye,BWA Tye,Kevin Gates - Seattle (Official Video),2.2M,2 years,BWA #KevinGates #Seattle #OnlyFans https://youtube.com/playlist?list=PL5wf00GCHY0h12PUwPyb18oVi3K6sxYbM ...,2024-01-29 07:07:34.817348
/watch?v=9FcY5ewzNTI&pp=ygUHU2VhdHRsZQ%3D%3D,/@4KNatureandCityWalks,4K Nature and City Walks,"Downtown Seattle, Walking in Fresh Snowfall, Washington Winter 2022",231K,1 year,"Snow fell in Downtown Seattle for a couple hours on the morning of December 20th, 2022. There are audio problems with this ...",2024-01-29 07:07:48.128365
/watch?v=cYXBAqDRrJ8&pp=ygUHU2VhdHRsZQ%3D%3D,/@feedmeimei,feed meimei,What to Eat in SEATTLE! Seattle Food Tour Part 1 2022,439K,1 year,Today I am showing you What to Eat in Seattle -- Seattle Food Tour 2022! We go to many delicious Seattle restaurants and eat ...,2024-01-29 07:07:48.129527
/watch?v=F3_PhD_VOmc&pp=ygUHU2VhdHRsZQ%3D%3D,/@monicachurchrealtor,Monica Church Seattle Real Estate,"Tour The 2024 Seattle Luxury DREAM Home $2,850,000",16K,7 days,To start off the new year with a bang I wanted to give you guys a tour of one of the most amazing luxury new construction homes ...,2024-01-29 07:07:48.130397
/watch?v=1uSgaPvTP00&pp=ygUHU2VhdHRsZQ%3D%3D,/@KING5Seattle,KING 5 Seattle,Boy dies in shooting at West Seattle recreation center,7.5K,5 days,"A teenage boy died in a shooting at West Seattle's Southwest Pool and Teen Life Center on Tuesday afternoon, according to the ...",2024-01-29 07:07:48.131354
/watch?v=g6jtLm7NcGU&pp=ygUHU2VhdHRsZQ%3D%3D,/@NFL,NFL,Seattle Seahawks vs. Los Angeles Rams | 2023 Week 11 Game Highlights,740K,2 months,#NFL #Football #AmericanFootball.,2024-01-29 07:07:48.132258
/watch?v=GwDVmayoOC4&pp=ygUHU2VhdHRsZQ%3D%3D,/channel/UCZFX-EzDNnO--FGP0ZOVbiA,Shordie Shordie,Shordie Shordie & Murda Beatz - Seattle (Official Audio),633K,2 years,Booking: MGMT@shordieshordieofficial.com All business inquiries: MGMT@shordieshordieofficial.com ...,2024-01-29 07:07:48.133149
/watch?v=y0hsl8C7kZw&pp=ygUHU2VhdHRsZQ%3D%3D,/@JaredOwen,Jared Owen,What's inside the Space Needle?,1.9M,3 years,"Music: (Soundstripe.com) ""Bahama Mama"" by Mikey Geiger ""Happy Snappy"" Love by New Wave Sounds Made with Blender 2.81, ...",2024-01-29 07:07:48.134375
/watch?v=wd_kzQjQyTg&pp=ygUHU2VhdHRsZQ%3D%3D,/@YellowProductions,Yellow Productions,Seattle Travel Tips: 8 Things to Know Before You Go,185K,4 years,"Everything YOU need to know before you travel to Seattle Washington. With a population of 750000, Seattle is located in the ...",2024-01-29 07:07:48.135724
/watch?v=GB_8NQjDhUc&pp=ygUHU2VhdHRsZQ%3D%3D,/@travelingtipps,Traveling Tipps,How to spend the PERFECT weekend in SEATTLE,125K,2 years,"There are so many ways to spend a weekend in Seattle. With a city full of natural connections, great food, and cultural treasures, ...",2024-01-29 07:07:48.137085
/watch?v=-l_oBlWbPEE&pp=ygUHU2VhdHRsZQ%3D%3D,/@ShelbyChurch,Shelby Church,"Living On 980K A Year in Seattle, WA | Millennial Money",291K,10 months,Vlog Channel: https://www.youtube.com/user/othershelby Instagram: https://www.instagram.com/shelbychurch/ Twitter: ...,2024-01-29 07:07:48.138443
/watch?v=qrqeVfmEYzs&pp=ygUHU2VhdHRsZQ%3D%3D,/@AlextheHistorian,Alex the Historian,Seattle's Abandoned Underground City,26K,1 year,"In the early years of Seattle's history, the flooding streets of the city led the community to abandon its ground-floor level and build a ...",2024-01-29 07:07:48.139303
/watch?v=_vWW7bHWiA0&pp=ygUHU2VhdHRsZQ%3D%3D,/@CityNerd,CityNerd,How Seattle Is Becoming an Urbanism Juggernaut (Maybe in Spite of Itself),213K,3 months,"Sound Transit Link's Northgate Station, opened in 2021, is now the system's busiest -- but it still isn't anywhere near meeting its ...",2024-01-29 07:07:48.140083
/watch?v=7MEKU6_lC-g&pp=ygUHU2VhdHRsZQ%3D%3D,/@ThroughMyLens,Through My Lens,Seattle To Vancouver Road Trip (More Than 25 Stops Along The Way),377K,1 year,"Vancouver is one of the most beautiful cities in the country. It boasts towering mountains, pristine beaches and is just a 2 hour ...",2024-01-29 07:07:48.141402
/shorts/OzaBlhPkKUU,/@LisaNguyen,Lisa Nguyen,Eating at Bruce Lee's favorite Seattle restaurant,367K,2 years,"Tai Tung 655 S King St Seattle, WA 98104 with @acooknamedMatt #shorts #TaiTung #Seattle #ChineseFood #EggFooYoung ...",2024-01-29 07:07:48.142426
/watch?v=WSbS4hOfjwQ&pp=ygUHU2VhdHRsZQ%3D%3D,/@livinginseattle-brycegreenleaf,Living In Seattle - Bryce Greenleaf,Seattle Is Dying? | What's Going On in Seattle?,17K,8 months,Is Seattle really dying? We see headlines all the time about all the issues going on in the downtown Seattle area. Should you ...,2024-01-29 07:07:48.143727
/watch?v=W2eTtAICM88&pp=ygUHU2VhdHRsZQ%3D%3D,/@ActionKid,ActionKid,Seattle Walk : Pike Place Market to Space Needle at Night,25K,8 months,Seattle is a coastal seaport city located in the Pacific Northwest region of the United States. It is the largest city in the state of ...,2024-01-29 07:07:48.144654
/watch?v=kXSBthnwv2M&pp=ygUHU2VhdHRsZQ%3D%3D,/@steve-marsh,SteveMarsh,What to see in Seattle with limited time: My few hours in the largest city in Washington State,59K,1 year,"Join me on a dash around Seattle, Washington on my short stopover. I'll visit a cool market, eat a very American breakfast, visit the ...",2024-01-29 07:07:48.145635
/watch?v=HyVeGFAhKcA&pp=ygUHU2VhdHRsZQ%3D%3D,/@SceneCityOfficial,Scene City,"Sleepless in Seattle: Finally Meeting (TOM HANKS, MEG RYAN ICONIC LOVE SCENE)",940K,2 years,Annie (Meg Ryan) discovers the backpack Jonah (Ross Malinger) left behind. As she pulls out Jonah's teddy bear from the ...,2024-01-29 07:07:48.146565
/watch?v=c6ymJ5orEHg&pp=ygUHU2VhdHRsZQ%3D%3D,/@SeahawksBrendonNelson,Seahawks Brendon Nelson,Could the Seattle Seahawks do any contract extensions to free up salary cap space?,2.3K,1 day,Extend the marriage to make life easier now. Linktree: https://linktr.ee/seahawksbrendonnelson Send a tip: ...,2024-01-29 07:07:48.147402
/watch?v=1-mins3KNFk&pp=ygUHU2VhdHRsZQ%3D%3D,/@InvisiblePeople,Invisible People,Where Do They Go? The Painful Reality of Seattle's RV Homeless Sweeps,742K,10 months,"Lux has been homeless since she was 16. Growing up, her mother was critically ill, so Lux lived with her stepdad. He would kick ...",2024-01-29 07:07:48.148286
